1.991e+007,266,61,25503,2,1,2,1,1,2,3,1,1,2,3,821,2,3,3,1911,55,46,0.2,17,78,0.75,20,13.1,1700,50.5,36.4,0,0,2.5,1,34,40,105,100
1.991e+007,306,61,25503,2,1,2,1,1,2,3,1,1,2,3,821,2,3,3,NaN,55,46,0.3,15,80,0.75,20,6.6,1900,54.9,38.5,0,0,2.5,0.7,34,40,105,100
1.991e+007,11,49,47201,2,1,2,1,1,2,1,1,1,2,4,815,9,1,3,NaN,62,40,0.433,16,80,NaN,30,6.5,1850,53.8,39.8,0,0,2.8,0.9,40,40,103.87,100
1.991e+007,222,47,39039,2,1,2,1,1,2,3,1,1,2,4,816,9,1,3,1910,52,40,0.3,16,75,0.3125,30,5.6,1467,55.6,38.8,0,0,2.5,1.3,40,40,108.06,100
1.991e+007,154,44,37351,1,1,2,1,1,2,1,1,1,2,4,816,2,3,NaN,1910,50,46,0.3,17,80,0.75,30,0,2100,57.5,42.5,5,0,2.3,0.6,35,40,106.67,100
1.991e+007,228,47,38039,2,1,2,1,1,2,3,1,1,2,4,816,2,1,3,1910,50,40,0.267,16.8,76,0.4375,28,8.6,1467,53.8,37.6,5,0,2.5,0.8,40,40,103.87,100
1.991e+007,301,55,35751,1,1,2,1,1,1,1,1,1,2,3,827,2,3,1,1911,50,46,0.3,16.5,75,0.75,30,0,2600,62.5,37.5,6,0,2.5,0.6,30,40,106.67,100
1.991e+007,369,55,35751,1,1,2,1,1,1,1,1,1,2,3,827,9,3,2,1911,50,46,0.2,16.5,75,0.75,28,0,2600,62.5,37.5,6,0,2.5,1.1,30,40,106.67,100
1.991e+007,176,49,47201,2,1,2,1,1,2,3,1,3,2,1,802,7,1,3,1910,50,45,0.367,12,70,0.75,60,0,1650,60.2,39.8,1.5,0,3,1,40,40,103.22,100
1.991e+007,133,16,37000,2,1,2,1,1,2,3,1,1,2,4,815,2,1,3,1911,65,43,0.333,16,75,1,32,22.7,1750,45.5,31.8,0,0,3,1,38,40,106.66,100
1.991e+007,137,16,37000,2,1,2,1,1,2,3,1,1,2,4,815,9,1,3,1910,65,43,0.2,16,68,0.75,30,15.5,1750,48.5,35.9,0,0,3,1,38,40,106.6,100
1.991e+007,327,36,35539,2,1,2,1,1,2,3,1,1,2,3,821,2,3,3,1911,50,50,0.367,14,80,0.75,40,10.5,1700,52.6,36.8,0,0,2.5,1,38,40,105,100
1.991e+007,350,35,35539,2,1,2,1,1,2,3,1,1,2,3,821,7,3,3,1911,50,50,0.3,15,70,1,30,10,1600,50,40,0,0,2.8,1,38,40,106.66,100
1.991e+007,379,30,23052,2,1,2,1,1,2,3,1,1,2,3,821,7,3,3,1911,40,45,0.3,14.5,70,0.625,25,0,1500,59.5,40.5,0,0,2,1,40,40,100,100
1.991e+007,309,35,35539,2,1,2,1,1,2,3,1,1,2,3,821,2,3,3,1911,50,43,0.267,16,75,1,20,15.8,1600,49.5,34.7,0,0,2.5,1,38,40,103.22,100
1.991e+007,32,49,47201,NaN,1,2,1,1,1,1,1,1,1,2,813,9,1,3,1911,NaN,45,0.233,15,87,1,NaN,0,1400,62.5,37.5,0,0,2.5,1,40,40,103.22,100
1.991e+007,47,38,38064,1,1,2,1,1,1,1,1,1,1,2,813,5,1,1,1911,30,45,0.2,14,65,NaN,NaN,0,1600,62.5,37.5,0,0,2.5,0.8,33,40,100,100
1.991e+007,54,38,38064,1,1,2,1,1,1,1,1,1,1,2,813,1,1,1,1911,30,45,0.2,15.5,65,NaN,NaN,5.9,1600,58.8,35.3,0,0,2.5,1.8,33,40,100,100
1.991e+007,220,62,35521,2,1,2,1,1,2,3,1,1,2,2,813,5,1,1,1910,60,38,0.267,16.4,64,0.75,NaN,11,1400,54.9,34.1,0,0,2.5,1,32,40,103.22,100
1.991e+007,70,62,35521,2,1,2,1,1,2,3,1,1,2,2,813,1,1,1,1911,60,38,0.333,16.5,66,0.75,NaN,6.7,1400,56.2,37.1,0,0,1.1,1.4,32,40,103.22,100
1.991e+007,374,18,37571,1,1,2,1,1,1,1,1,2,1,3,824,2,3,1,1911,50,45,0.233,16,70,0.8125,30,0,2400,58.8,41.2,0,0,1.7,1,30,40,107.4,100
1.991e+007,384,18,35751,1,1,2,1,1,1,1,1,2,2,3,824,9,3,1,1911,40,45,0.2,15,76,0.8125,30,0,2400,62.5,37.5,0,0,1,1,30,40,107.4,100
1.991e+007,282,64,37340,1,1,2,1,1,1,1,1,1,2,3,824,2,3,1,1911,30,43,0.2,16.3,70,0.8125,25,1.2,2200,58.1,40.7,4,0,2,1,30,40,96.875,100
1.991e+007,193,59,35816,1,1,2,1,1,1,1,1,1,2,3,827,2,2,1,1911,40,41,0.2,15.8,72,1,30,0,2000,62.5,37.5,0,0,2.5,1,30,40,107.4,100
1.991e+007,24,44,37352,1,1,2,1,1,1,1,1,1,2,3,827,9,3,4,1911,40,42,0.2,14.5,74,1,25,8,2100,57.5,34.5,0,0,2.3,0.7,35,40,107.4,100
1.991e+007,22,44,37352,1,1,2,1,1,1,1,1,1,2,3,827,9,3,4,1911,45,42,0.2,14,70,1,20,8,1850,57.5,34.5,0,0,2,0.7,35,40,107.4,100
1.991e+007,19,44,37352,1,1,2,1,1,2,1,1,1,2,3,827,9,3,4,1911,50,45,0.3,15,76,1,30,8,2150,57.5,34.5,0,0,2.5,1,35,40,107.4,100
1.991e+007,14,44,37352,1,1,2,1,1,2,1,1,1,2,3,827,2,3,4,1911,50,45,0.3,15.2,72,1,25,5.9,2150,58.8,35.3,0,0,2.5,1,35,40,107.4,100
1.991e+007,312,65,37080,1,1,2,1,1,1,1,1,1,1,3,828,2,3,1,1911,35,42,NaN,15,75,0.75,30,0,2100,58.8,41.2,0,0,2,0.8,30,40,107.4,100
1.991e+007,314,5,37157,1,1,2,1,1,1,1,1,1,1,3,828,2,3,1,1910,30,45,0.233,17,70,0.75,35,0,2200,58.8,41.2,0,0,2.5,1,33,40,106.45,100
1.991e+007,165,44,37352,1,1,2,1,1,2,1,1,1,2,4,815,2,3,3,1911,37.5,44,0.2,16,90,0.75,28,20,2050,45,35,0,0,2.4,0.8,35,40,107.4,100
1.991e+007,160,44,37352,1,1,2,1,1,2,1,1,1,2,4,815,9,3,3,1911,37.5,44,0.2,16.5,91,0.75,30,21.7,2050,43.5,34.8,0,0,2.7,0.8,35,40,107.4,100
1.991e+007,274,61,25507,2,1,2,1,1,2,3,1,1,2,3,821,2,3,NaN,1911,45,44,0.267,14.1,78,0.625,22,7.6,1510,54.3,38,0,0,2.5,0.7,34,40,114.28,100
1.991e+007,380,61,25507,2,1,2,1,1,2,3,1,1,2,3,821,7,3,NaN,1910,40,44,0.2,14,69,0.625,20,8.5,1510,53.2,38.3,2,0,2.5,0.9,34,40,110,100
1.991e+007,247,66,37080,1,1,2,1,1,1,1,1,1,1,3,828,2,3,NaN,1911,40,47,0.333,17,78,0.75,35,0,2400,58.8,41.2,4,0,2.5,1,30,40,100,100
1.991e+007,169,3,27490,1,1,2,1,1,1,1,1,1,2,2,813,1,1,NaN,1911,30,42,0.2,15.4,64,0.875,NaN,0,1425,63,37,0,0,1,1.3,34,40,107.4,100
1.991e+007,215,59,35811,1,1,2,1,1,1,1,1,1,2,4,815,2,2,1,1910,45,38,NaN,15,80,0.625,30,7,1600,58.1,34.9,0,0,2.5,1.5,30,40,103.22,100
1.991e+007,153,8,35334,2,1,2,1,1,2,3,1,1,2,4,816,2,3,NaN,1911,40,43,0.267,16,96,1,28,0,1500,58.8,41.2,2,0,3,0.8,40,40,103.12,100
1.991e+007,158,8,35334,2,1,2,1,1,2,3,1,1,2,4,816,9,3,3,1911,32.5,43,0.2,15,82,1,31,7.6,1500,54.3,38,4,0,2.5,1,40,40,103.12,100
1.991e+007,144,56,37869,1,1,2,1,1,2,1,1,1,2,4,815,9,1,3,1911,37.5,44,0.3,15,85,0.75,34,0,1400,62.5,37.5,0,0,2.8,1,28,40,103.12,100
1.991e+007,142,56,37869,1,1,2,1,1,2,1,1,1,2,4,815,2,1,3,1910,35,44,0.3,16,80,1,32,7,1400,58.1,34.9,0,0,3,1,28,40,103.12,100
1.991e+007,169,3,27490,1,1,2,1,1,1,1,1,1,2,2,813,1,1,3,1911,30,42,0.2,15.4,64,0.875,NaN,0,1425,61.7,38.3,0,0,1,1.3,34,40,107.4,100
1.991e+007,313,55,35752,1,1,2,1,1,1,1,1,1,2,3,824,9,3,1,1910,50,43,0.2,16,82,0.875,30,0,2270,55.6,44.4,12,0,2,1,30,40,103.22,100
1.991e+007,268,55,35752,1,1,2,1,1,1,1,1,1,2,3,824,2,3,1,1910,50,43,0.3,16.3,80,0.8125,30,0,2270,55.6,44.4,12,0,1.5,1.5,30,40,103.22,100
1.991e+007,316,42,35794,1,1,2,1,1,2,1,1,1,2,3,827,2,3,3,1911,60,43,0.267,15.8,57,0.75,24,1.2,1480,58.1,40.7,0,0,1.4,1.7,33,40,103.12,100
1.991e+007,275,42,35794,1,1,2,1,1,2,1,1,1,2,3,827,9,3,3,1911,52.5,43,0.233,16.6,58,0.75,20,7.9,1480,56.2,36,0,0,1.7,0.7,33,40,103.12,100
1.991e+007,268,55,35752,1,1,2,1,1,1,1,1,1,2,3,824,2,3,NaN,1910,50,43,0.3,17,87,0.8125,35,0,2300,58.8,41.2,0,0,1.3,0.7,30,40,103.22,100
1.991e+007,13,15,37441,1,1,2,1,1,1,1,1,1,2,3,821,2,3,1,1911,25,38,0.2,13,75,0.625,25,0,1600,57.5,42.5,0,0,2.5,0.85,30,40,103.12,100
1.991e+007,17,15,37441,1,1,2,1,1,1,1,1,1,2,3,821,7,3,1,1911,25,38,0.233,14,70,0.625,25,0,1600,58.8,41.2,5,0,1.7,0.9,30,40,103.12,100
1.991e+007,157,44,37354,1,1,2,1,1,2,3,1,1,2,4,816,9,3,4,1911,40,46,0.333,15.9,78,0.5,34,2.4,2000,61,36.6,0,0,2.4,1.3,35,40,103.22,100
1.991e+007,345,7,35335,2,1,2,1,1,2,3,1,1,2,3,827,2,3,3,1911,45,41,0.333,17,78,0.75,16,14.1,1100,50.5,35.4,0,0,2.5,1,50,40,96.97,100
1.991e+007,383,7,37335,2,1,2,1,1,2,3,1,1,2,3,827,2,3,3,1911,47.5,41,0.233,16.5,72,0.75,20,14.1,1300,50.5,35.4,4,0,2.5,1,50,40,96.97,100
1.991e+007,264,60,35870,1,1,1,1,1,1,1,1,1,1,3,824,2,3,1,1910,40,46,0.2,15,68,0.75,28,0,1700,58.8,41.2,0,0,1,1,33,40,103.22,100
1.991e+007,385,60,35870,1,1,1,1,1,1,1,1,1,1,3,824,9,3,1,1911,40,46,0.267,16.5,68,0.875,25,0,1700,58.8,41.2,0,0,1,1,33,40,103.13,100
1.991e+007,205,59,35811,1,1,2,1,1,1,1,1,1,2,4,815,9,2,1,1911,40,35,0.233,18,85,0.625,30,0,2000,62.5,37.5,0,0,2.5,0.9,30,40,103.13,100
1.991e+007,313,55,35752,1,1,2,1,1,1,1,1,1,2,3,824,9,3,1,1910,50,43,0.2,17,84,NaN,35,0,2300,55.6,44.4,0,0,2,0.8,30,40,103.22,100
1.991e+007,143,56,37869,1,1,2,1,1,2,1,1,1,2,1,802,7,1,3,1911,35,38,0.4,12,62,0.75,46,4.7,1400,58.8,36.5,0,0,2,1,28,40,103.13,100
1.991e+007,145,56,37869,1,1,2,1,1,2,1,1,1,2,1,802,2,1,3,1911,35,38,0.433,16,70,0.75,50,0,1400,62.5,37.5,0,0,2.8,1.5,28,40,103.13,100
1.991e+007,360,61,25509,2,1,2,1,1,2,3,1,1,2,3,821,7,3,3,1911,50,46,0.2,14.6,60,0.625,25,10.5,1750,52.6,36.8,2,0,2.4,0.8,28,40,96.97,100
1.991e+007,12,44,37386,2,1,2,1,1,2,3,1,1,2,3,827,2,3,5,1910,40,47,0.333,24.5,78,0.875,30,8.8,2100,54.9,36.3,16,0,2.3,1,40,40,100,100
1.991e+007,24,44,37386,2,1,2,1,1,2,3,1,1,1,3,827,9,3,5,NaN,40,47,0.35,14.43,76,0.75,16,7.2,2000,51.5,41.2,1,0,2.7,1.4,40,40,100,100
1.991e+007,18,44,37386,2,1,2,1,1,2,3,1,1,2,3,827,2,3,5,1910,40,39,0.233,15,77,0.75,20,9.4,2000,52.1,38.5,0,0,2.5,1,40,40,103.22,100
1.991e+007,21,44,37386,2,1,2,1,1,2,3,1,1,2,3,827,9,3,5,1910,40,39,0.2,15,79,0.75,20,11.8,2000,49,39.2,0,0,2.5,1,40,40,103.22,100
1.991e+007,23,44,37386,NaN,1,2,1,1,2,3,1,1,2,3,827,2,3,5,1911,NaN,43,0.267,14.2,68,0.75,18,0,2000,62.5,37.5,0,0,2.5,1.2,40,40,106.45,100
1.991e+007,16,44,37386,NaN,1,2,1,1,2,3,1,1,2,3,827,2,3,5,1910,NaN,48,0.233,14,80,0.75,30,0,2000,62.5,37.5,0,0,NaN,NaN,40,40,109.67,100
1.991e+007,23,44,27386,NaN,1,2,1,1,2,3,1,1,1,3,827,2,3,5,1911,NaN,40,0.267,16.4,72,1,26,0,2000,62.5,37.5,0,0,2.5,1,40,40,106.45,100
1.991e+007,370,44,37386,2,1,2,1,1,2,3,1,1,2,3,824,9,3,5,1911,40,40,0.35,18.5,85,0.5625,30,0,1900,62.5,37.5,4,0,1.8,1.4,40,40,106.45,100
1.991e+007,27,44,37254,1,1,2,1,1,2,1,1,1,2,3,821,7,3,NaN,1911,42.5,41,0.3,14,70,0.625,20,2.3,1750,57.5,40,4,0,2.5,0.7,35,40,96.97,100
1.991e+007,307,24,35457,1,1,2,1,1,1,1,1,1,2,3,828,9,3,1,1910,35,39,0.2,16.2,84,1,30,0,2100,62.5,37.5,4,0,2,0.9,30,40,94.117,100
1.991e+007,56,49,47202,1,1,2,1,1,1,3,1,1,2,2,813,9,1,3,1910,35,45,0.3,14.1,65,1,NaN,0,1500,59.5,40.5,0,0,2.6,1,40,40,109.67,100
1.991e+007,234,49,47202,1,1,2,1,1,2,3,1,3,2,1,802,2,1,3,1910,50,43,0.333,14.02,68,0.75,56,7.4,1800,53.2,39.4,0,0.5,3,1.3,40,40,109.67,100
1.991e+007,30,49,47202,1,1,2,1,1,2,3,1,1,2,4,816,2,1,3,1910,67.5,45,0.2,15.5,80,0.5,34,16.3,1683,43.5,40.2,6,0,2.5,1,40,40,109.67,100
1.991e+007,340,5,37163,1,1,2,1,1,1,1,1,1,2,3,821,2,3,1,1910,55,37,0.267,16,75,0.625,20,5.6,1850,55.6,38.9,0,0,0.8,0.75,33,40,109.67,100
1.991e+007,28,44,37354,1,1,2,1,1,2,1,1,1,2,3,821,2,3,NaN,1911,42.5,41,0.2,14,80,0.625,20,7.4,1750,53.2,39.4,0,0,2.1,0.9,35,40,96.97,100
1.991e+007,76,49,47202,2,1,2,1,1,2,3,1,1,2,2,813,1,1,3,1910,52.5,45,0.2,15.3,72,0.75,NaN,12.4,1600,51.5,36.1,0,0,2.5,1,40,40,109.67,100
1.991e+007,71,49,47202,1,1,2,1,1,1,3,1,1,2,2,813,10,1,3,1910,35,45,0.2,15.2,63,1,NaN,0,1500,59.5,40.5,0,0,2.3,0.9,40,40,109.67,100
1.991e+007,80,49,47202,2,1,2,1,1,2,3,1,1,2,2,813,5,1,3,1910,52.5,45,0.233,16,68,0.75,NaN,0,1600,58.8,41.2,4,0,2.3,0.8,40,40,109.67,100
1.991e+007,14,44,37355,1,1,2,1,1,2,1,1,1,2,4,816,9,3,NaN,1910,49,43,0.35,14.5,74,0.75,23,9.1,1900,56.8,34.1,2,0,0.7,0.2,35,40,103.22,100
1.991e+007,80,49,47202,2,1,2,1,1,2,3,1,1,2,2,813,5,1,3,1910,52.5,37,0.233,14,73,0.75,NaN,9.6,1600,53.2,37.2,0,0,2.3,1,40,40,109.67,100
1.991e+007,180,49,47202,2,1,2,1,1,2,3,1,1,2,2,813,9,1,3,1910,52.5,43,0.267,15.1,76,0.5,31,6.6,1650,54.9,38.5,0,0,2.5,1.5,40,40,109.67,100
1.991e+007,283,44,37355,1,1,2,1,1,2,1,1,1,2,3,828,9,3,4,1910,40,44,0.2,16.1,78,0.9375,30,5.6,1800,55.6,38.9,0,0,2,1,35,40,103.22,100
1.991e+007,76,49,47202,2,1,2,1,1,2,3,1,1,2,2,813,1,1,3,NaN,52.5,37,0.2,15,66,0.75,NaN,13.3,1600,55.6,42.2,0,0,2.4,0.8,40,40,100,100
1.991e+007,57,44,37355,1,1,2,1,1,2,1,1,1,2,3,827,2,3,NaN,1910,40,43,0.35,16.5,72,0.625,20,9.1,2000,56.8,34.1,4,0,2.5,0.5,35,40,103.22,100
1.991e+007,84,44,37355,1,1,2,1,1,2,1,1,1,2,3,827,9,3,NaN,1910,40,43,0.35,16.1,70,0.625,20,11.1,2000,55.6,33.3,4,0,1.8,0.9,35,40,103.22,100
1.991e+007,318,55,35753,1,1,2,1,1,1,1,1,1,2,3,824,9,3,1,1910,40,43,0.267,16,80,0.5625,30,5.6,1900,55.6,38.9,0,0,2.2,1.3,30,40,103.22,100
1.991e+007,353,61,25513,2,1,2,1,1,2,3,1,1,2,3,821,7,3,3,1911,45,45,NaN,14.7,75,0.625,30,15,1734,50,35,2,0,1.5,0.6,34,40,103.22,100
1.991e+007,96,41,38051,1,1,2,1,1,2,1,1,1,2,4,816,2,3,NaN,NaN,60,49,0.333,14.9,77,0.75,27,0,1650,58.8,41.2,0,0,2.5,0.7,33,40,103.33,100
1.991e+007,373,61,25514,2,1,2,1,1,2,3,1,1,1,3,821,7,3,NaN,1910,55,49,0.267,12.5,70,0.625,30,5.6,1750,55.6,38.9,0,0,2.5,0.9,34,40,106.66,100
1.991e+007,281,61,25513,2,1,2,1,1,2,3,1,1,2,3,821,2,3,NaN,1911,45,45,NaN,15.1,75,0.625,20,15,1750,50,35,0,0,1.6,0.9,34,40,103.22,100
1.991e+007,99,41,38051,1,1,2,1,1,2,1,1,1,2,4,816,9,3,NaN,1910,55,49,0.2,15.6,74,0.75,24,0,1650,58.8,41.2,0,0,2.5,1.7,33,40,103.33,100
1.991e+007,325,44,37355,1,1,2,1,1,1,1,1,1,2,3,828,2,3,NaN,1911,40,49,0.233,15.3,74,1,34,0,2000,62.5,37.5,0,0,2.2,1,35,40,100,100
1.991e+007,305,44,37355,1,1,2,1,1,1,1,1,1,2,3,828,9,3,NaN,1911,40,49,0.233,16.8,78,0.9375,30,0,2000,62.5,37.5,0,0,2.4,0.9,35,40,100,100
1.991e+007,390,61,25515,2,1,2,1,1,2,3,1,1,2,3,821,7,3,3,1911,42.5,46,0.3,14,77,0.625,42,15.8,1850,49.5,34.6,8,0,1.5,0.8,34,40,100,100
1.991e+007,392,65,37081,1,1,1,1,1,1,1,1,1,2,3,828,1,3,1,1911,35,44,0.2,15.5,100,0.875,30,0,2200,53.2,46.8,0,0,0,0,30,40,100,100
1.991e+007,260,7,35534,2,1,2,1,1,2,3,1,1,1,3,827,2,3,3,1910,42,44,0.3,15,80,1.25,20,16.7,1300,49,34.3,0,0,2.5,0.2,40,40,110,100
1.991e+007,387,7,35534,2,1,2,1,1,2,3,1,1,1,3,827,9,3,3,1910,45,44,0.3,15.5,75,1.25,20,14.1,1300,50.5,35.4,0,0,2.5,1.5,40,40,110,100
1.991e+007,264,55,35754,1,1,2,1,1,1,1,1,1,2,3,824,2,3,1,1910,50,43,0.3,16,70,0.8125,30,3.4,2400,56.8,39.8,0,0,2.5,0.8,30,40,103.13,100
1.991e+007,324,55,35754,1,1,2,1,1,1,1,1,1,2,3,824,9,3,1,1910,47,43,0.267,16,80,0.5625,30,9.1,2400,50.5,40.4,0,0,2.5,1.1,30,40,103.13,100
1.991e+007,337,19,37572,1,1,2,1,1,1,1,1,1,2,3,824,2,3,1,1911,35,48,0.233,16,76,0.8125,30,8.9,1900,49.5,41.6,0,0,2.5,1.2,30,40,103.22,100
1.991e+007,359,19,37572,1,1,2,1,1,1,1,1,1,2,3,824,9,3,1,1911,35,48,0.233,16,86,0.5625,30,16.1,1900,44.6,39.3,0,0,2.5,1.5,30,40,103.22,100
1.991e+007,190,59,35814,1,1,2,1,1,2,1,1,1,2,3,827,2,2,1,1911,35,43,0.233,14,75,1.25,20,7.6,NaN,54.3,38,0,0,2.5,2,33,40,106.66,100
1.991e+007,2,59,35814,1,1,2,1,1,2,1,1,1,2,3,827,9,2,1,1911,37.5,43,0.233,14,80,1.25,20,6.25,NaN,52.1,41.7,0,0,3,1.5,33,40,106.66,100
1.991e+007,31,9,37822,1,1,2,1,1,2,1,1,1,2,2,813,1,1,3,1910,40,44,0.2,15,68,0.75,NaN,0,1750,58.8,41.2,0,0,2.7,0.7,35,40,103.13,100
1.991e+007,219,9,37822,1,1,2,1,1,2,1,1,1,2,2,813,5,1,3,1910,40,44,0.233,15.5,68,0.75,NaN,5.6,1750,55.6,38.9,0,0,1.5,0.5,35,40,103.13,100
1.9911e+007,197,59,35816,1,1,2,1,1,1,1,1,1,2,3,827,2,2,1,1910,47.5,68,0.4,14,78,0.75,22,0,1900,62.5,37.5,0,0,2.1,1.7,33,40,103.13,100
1.9911e+007,113,24,35458,1,1,2,1,1,1,1,1,1,1,4,816,2,3,1,1910,40,60,0.233,15,78,1,28,0,2380,60,40,3,0,2.5,1,30,40,106.66,100
1.9911e+007,66,49,47203,2,1,2,1,1,1,1,1,1,1,2,813,9,1,3,1910,55,55,0.3,16.3,100,1,NaN,0,1650,58.8,41.2,0,0,NaN,NaN,40,40,106.66,100
1.9911e+007,199,59,35816,1,1,2,1,1,1,1,1,1,2,4,815,2,2,1,1910,40,55,0.433,15.5,92,0.75,22,9.6,1550,53.2,37.2,1,0,2.9,1.3,33,40,106.66,100
1.9911e+007,199,59,35816,1,1,2,1,1,1,1,1,1,2,4,815,2,2,1,1910,40,52,NaN,16,86,0.75,26,9.6,1975,53.2,37.2,1,0,2.9,1.3,33,40,100,100
1.9911e+007,301,30,23055,2,1,2,1,1,2,2,1,1,2,3,821,7,3,NaN,1910,42.5,52,0.4,13.9,76,0.625,25,0,1800,50,50,0,0,2.5,0.9,40,40,106.66,100
1.9911e+007,379,61,25520,2,1,2,1,1,2,3,1,1,2,3,821,7,3,1,1910,50,56,0.267,15.2,76,0.625,25,3.4,1760,56.8,39.8,2,0,2.5,0.8,34,40,103.13,100
1.9911e+007,356,61,25520,2,1,2,1,1,2,3,1,1,2,3,821,7,3,3,1910,45,57,0.267,14,76,0.75,20,3.4,1800,56.2,40.4,2,0,2,0.8,34,40,103.13,100
1.9911e+007,286,60,35982,1,1,1,1,1,1,1,1,1,1,3,824,2,3,1,1910,47,67,0.4,16,74,0.8125,38,0,1900,58.8,41.2,2,0,2.5,1.1,33,40,103.13,100
1.9911e+007,340,60,35872,1,1,1,1,1,1,1,1,1,2,3,824,9,3,1,1910,47,67,0.333,16,82,0.5625,30,1.5,1900,50.5,34.3,0,0,2.5,1.1,33,40,103.13,100
1.9911e+007,174,49,47203,2,1,2,1,1,2,3,1,1,2,2,813,5,1,3,1910,50,52,0.3,17,69,0.75,NaN,0,1700,58.8,41.2,0,0,2.2,0.9,40,40,106.66,100
1.9911e+007,238,49,47203,2,1,2,1,1,2,3,1,1,1,1,802,7,1,3,1910,50,55,0.233,13.34,74,0.625,NaN,4.8,1635,59.5,35.7,1,0,3,2,40,40,100,100
1.9911e+007,181,49,47203,2,1,2,1,1,2,3,1,1,1,1,802,2,1,3,1910,50,55,0.233,13.86,70,0.625,47,10.2,1635,51,38.8,0,0,3,1,40,40,100,100
